01/08/2022,62E836FF-7B86-4A02-9CE8-FE6DDC78CDC1,CLARO SA,,176.86
01/08/2022,62E80692-11B3-449E-B0C6-83D22CDF220B,MARÍLIA GEMELLI EICK - •••.575.500-•• - NU PAGAMENTOS - IP (0260) AGÊNCIA: 1 CONTA: 34749528-5,,5000
02/08/2022,623F671D-3830-4FC9-83E4-0858929C5D72,ASSOCIACAO PARA O DESENVOLVIME,,2089
02/08/2022,62AB69E9-2923-47E7-9FFF-A14798929A3A,LUIZ AFONSO CIDADE DA ROCHA - •••.368.200-•• - BCO DO ESTADO DO RS S.A. (0041) AGÊNCIA: 51 CONTA: 351223130-0,,500
02/08/2022,62D84447-8356-43D0-BA94-0D5C748105C6,LUIZ AFONSO CIDADE DA ROCHA - •••.368.200-•• - BCO DO ESTADO DO RS S.A. (0041) AGÊNCIA: 51 CONTA: 351223130-0,,500
02/08/2022,62E909D1-67BC-4AA2-BA94-602F4C5BAEB3,REEMBOLSO RECEBIDO PELO PIX - LUIZ AFONSO CIDADE DA ROCHA - •••.368.200-•• - BCO DO ESTADO DO RS S.A. (0041) AGÊNCIA: 51 CONTA: 351223130-0,,500
05/08/2022,62ED61C5-68B7-4CFF-B18C-0553CBE2AE15,SONIA MARIA GONCALVES DIAS DA COSTA - •••.089.100-•• - BCO DO BRASIL S.A. (0001) AGÊNCIA: 3537 CONTA: 9195362-6,,264
08/08/2022,62E03BD3-E48E-4D61-A31F-D9DFDC0E05CB,NAO INFORMADO,,1586.7
11/08/2022,62F56C71-66A8-4E5D-AE2B-2E04AD218E06,TRAMONTO VEICULOS LTDA - 11.512.618/0001-57 - BCO BRADESCO S.A. (0237) AGÊNCIA: 3507 CONTA: 389-1,,3794.21
14/08/2022,62F97DA5-52D2-430F-BDD9-B37AFF47D0DE,VIVIANE SOBRAL RIBAS DA ROCHA - •••.069.780-•• - BCO SANTANDER (BRASIL) S.A. (0033) AGÊNCIA: 4363 CONTA: 1026259-3,,110
18/08/2022,62FECC04-9282-46E0-B514-5D18B01B2D52,SECRETARIA DA RECEITA FEDERAL DO BRASIL - 00.394.460/0058-87 - BCO DO BRASIL S.A. (0001) AGÊNCIA: 1607 CONTA: 333666-2,,1459.56
19/08/2022,62FECBB9-F53D-4191-A46E-B7CA3E122C3F,GPS,,550
19/08/2022,62EDC541-9376-49AB-ACAF-B29550C4D324,CEEE - RS,,550.19
20/08/2022,63005BAD-50B3-4079-80D0-51E9F2EB9E07,PAGAMENTO DE FATURA,,9756.57
20/08/2022,6300D17A-2331-411D-8444-78D811CA77F8,SONIA MARIA GONCALVES DIAS DA COSTA - •••.089.100-•• - BCO DO BRASIL S.A. (0001) AGÊNCIA: 3537 CONTA: 9195362-6,,132
25/08/2022,63077F9C-02BE-4631-B894-E10D0EFEF071,SONIA MARIA GONCALVES DIAS DA COSTA - •••.089.100-•• - BCO DO BRASIL S.A. (0001) AGÊNCIA: 3537 CONTA: 9195362-6,,132
25/08/2022,6307CEDE-5C55-4034-8BFD-F912A691B662,HP BOUTIQUE - 15.718.204/0001-30 - CAIXA ECONOMICA FEDERAL (0104) AGÊNCIA: 439 CONTA: 3000000000001868-8,,864.72
